"Time","PREM_INC","DEATH_OUTGO","DISAB_OUTGO","INIT_EXP","REN_EXP","INIT_COMM","REN_COMM","PHIBEN_OUTGO","PHIBEN_OUTGO_BLL","CR_BEN_OUTGO","RETR_OUTGO","DTH_OUTGO","DREADDIS_OUTGO","TEMPDIS_OUTGO","RIDERC_OUTGO","RISK_ADJ","COVERAGE_UNITS"
2026-03-31,2792068.47268221,852398.728047143,66398.2793850763,0,43798.8884101673,181963.234403019,15033.4260474885,239138.658270879,0,107.687452193028,0,0,0,0,0,89705.4383541045,3432036569.36517
2026-04-30,2786289.40162424,850848.531879835,66193.8400944076,0,43651.0648044751,153085.672536342,15028.2553860564,240169.68476982,0,106.462573168157,0,0,0,0,0,91178.1316699366,3416124039.80586
2026-05-31,2776781.30041128,848280.672836815,66051.1220904845,0,43503.7475431155,117449.384425296,14905.7818545534,241129.293114165,0,105.252253406465,0,0,0,0,0,93245.1841705257,3394660263.00829
2026-06-30,2769320.13159113,847282.636313895,66444.5663108995,0,43356.9213929368,120037.355047721,14907.5454942492,242021.30844937,0,104.056311902964,0,0,0,0,0,94503.871406546,3375434811.59867
2026-07-31,2778282.67100375,850349.252596973,66820.6316250586,0,43186.8208345286,303110.696471398,14993.7157513326,243383.57408005,0,102.874569999417,0,0,0,0,0,90131.2828542558,3367525650.66586
2026-08-31,2777793.49831656,852664.217144528,67021.7768666726,0,43040.9104093728,177138.258539482,14988.3245447257,244663.10448829,0,102.644538741942,0,0,0,0,0,95471.1516860236,3352899894.70869
2026-09-30,2778613.19482083,855656.450369366,65337.5946076206,0,42876.7034278786,210313.73558141,15123.1382072534,245866.981337222,0,102.08772118794,0,0,0,0,0,95426.8034723857,3338178290.57988
2026-10-31,2781407.48537794,858232.61085315,65524.1291702258,0,42731.729368526,215889.994186956,15138.0516285441,247180.834857751,0,100.938111237879,0,0,0,0,0,96425.5920250345,3325600762.51957
2026-11-30,2786942.40607081,864167.946074465,66465.9906321101,0,42587.1097334657,230737.268958672,15140.2506538466,248511.745715794,0,99.8020482883685,0,0,0,0,0,96904.0745810453,3313961949.64547
2026-12-31,2785862.2163153,867049.711950522,65507.7213075065,0,42410.0217180681,206902.409249984,15199.7206715646,249901.613647431,0,98.6793650677734,0,0,0,0,0,98505.9898673481,3298219327.604
2027-01-31,2789955.67152887,872787.133838543,65749.1591374018,0,42251.5400122906,244636.519733099,15150.4349318131,250596.864798277,0,98.9121318480458,0,0,0,0,0,98602.8406824251,3287484329.99131
2027-02-28,2778438.9275261,870549.086190977,65575.1231952244,0,42109.3512449024,88847.6557212444,15066.7565923998,251711.277540484,0,97.80216572302,0,0,0,0,0,105560.961287011,3266448372.23234
2027-03-31,2776242.96519299,872004.98181901,65910.9397523235,0,41966.0595393695,175092.747983262,14983.1432148244,252586.066638477,0,98.6505814943298,0,0,0,0,0,103187.592984204,3251444483.49247
2027-04-30,2767721.48123219,870534.194620088,65751.8501487273,0,41827.7470285289,150029.354885671,14976.084305642,252295.208665235,0,97.5521919509527,0,0,0,0,0,104458.807504612,3235398017.95395
2027-05-31,2758285.03872095,867846.998000135,65663.4040101446,0,41719.1077938867,111715.710135698,14852.9755605296,253338.654050645,0,96.4665935436753,0,0,0,0,0,106907.220236978,3215062509.00315
2027-06-30,2750913.14610187,866930.17990326,66105.759111839,0,41613.2523806972,113957.920471342,14856.5772041187,254304.483148395,0,95.393630251602,0,0,0,0,0,108085.177066617,3196872674.48688
2027-07-31,2759408.93832874,870116.906395833,66560.0842594154,0,41497.0147978936,290734.1728104,14943.8419352316,255677.467178293,0,94.3331480418708,0,0,0,0,0,102042.915985895,3189506800.49778
2027-08-31,2759495.58032863,872495.674313201,66850.5901640951,0,41396.5503691206,172300.410785391,14938.17866934,257000.391070144,0,94.1626477671692,0,0,0,0,0,108405.471676729,3175762746.56341
2027-09-30,2762311.4506021,875784.675856634,67272.8959875109,0,41283.4763402296,200972.148702826,15077.3173301376,258293.560245805,0,93.6858309253572,0,0,0,0,0,108229.716627185,3162995065.23067
2027-10-31,2765418.44718884,878420.477959967,67450.3058876187,0,41188.2590643139,208253.29530239,15093.1915918913,259771.831522818,0,92.6536112624747,0,0,0,0,0,109120.784109168,3151187033.88043
2027-11-30,2769993.22483079,884397.307463993,68147.937292093,0,41067.8631922955,219664.380535289,15095.6109254826,261095.601921113,0,91.6333040924191,0,0,0,0,0,109430.680200759,3139622956.29369
2027-12-31,2771203.73727925,887321.528657801,68901.2285249545,0,40977.9238794776,198898.07801013,15156.9346228014,262616.596482949,0,90.6247651407246,0,0,0,0,0,111179.794555713,3127134223.78927
2028-01-31,2772938.08030508,893507.645171415,69198.487889437,0,40858.1567842204,233316.689429347,15107.7971801919,262372.774808883,0,90.8256950924381,0,0,0,0,0,111009.143844677,3115934956.65782
2028-02-29,2761896.83329207,891181.336885008,69038.5225373685,0,40773.2840011741,83910.9705826211,15023.0436387264,263657.159888625,0,89.8286964355858,0,0,0,0,0,119008.532192867,3096062765.29122
2028-03-31,2760673.55918712,892774.372797484,69386.6171679476,0,40690.9844405546,168094.306559351,14939.3542779448,265044.159232943,0,90.6378651217007,0,0,0,0,0,115944.066143299,3082177904.23126
2028-04-30,2754875.03849277,891349.29817535,69236.9414755286,0,40548.7960791209,146484.395775348,14929.6371873274,266334.065035818,0,89.6512121193139,0,0,0,0,0,117256.932086605,3067933663.54715
2028-05-31,2745199.13381409,888529.088917736,69146.7815474523,0,40418.6499562226,105901.271854755,14805.7182519869,267460.415238928,0,88.6758029702506,0,0,0,0,0,120099.010797608,3048548708.86706
2028-06-30,2736489.09786205,887509.198560434,69603.9991407689,0,40278.7560727496,108201.738256192,14810.9273740888,267852.849617195,0,87.7115032617689,0,0,0,0,0,121089.498611416,3030760597.18624
2028-07-31,2746097.5891307,891216.211590394,70001.6502822019,0,40160.2976686189,278697.24608329,14899.5989859391,269359.536109492,0,86.7581802627241,0,0,0,0,0,113578.513795564,3023829851.64991
2028-08-31,2746586.87066037,893772.701766696,70317.5267378626,0,40043.011169517,166163.723416339,14893.5508570351,270823.422208679,0,86.6389592978064,0,0,0,0,0,120896.001006702,3010868762.65109
2028-09-30,2750830.37367613,896883.41310016,70784.2366154252,0,39912.2458221643,192461.012847446,15036.3274586193,272279.754297514,0,86.2320276168065,0,0,0,0,0,120521.558146829,2998798876.59119
2028-10-31,2754067.98228878,899749.017121114,71079.5173593525,0,39797.3332664216,199262.373777237,15052.8502775106,273856.74459704,0,85.3036262022844,0,0,0,0,0,121398.868543587,2987684383.71767
2028-11-30,2759570.14337318,906033.21623352,72210.1710619352,0,39671.0217205793,208041.835189682,15055.4587233695,275522.868221334,0,84.3857052623672,0,0,0,0,0,121672.346558614,2977338939.47248
2028-12-31,2760314.93513138,909080.649373664,72966.1118988809,0,39531.6115043063,190415.803685135,15077.9834219683,276889.635556892,0,83.478140431993,0,0,0,0,0,123368.935665697,2965363194.68059
2029-01-31,2765081.6920131,915356.857406133,73314.3484914054,0,39392.8114007895,221849.873973341,15029.4285276416,277658.219051411,0,83.6529060471194,0,0,0,0,0,123144.898166979,2955787878.15602
2029-02-28,2752777.31128522,913026.071876639,72138.907171986,0,39269.9592406275,78701.6148789652,14944.4160030886,279000.650444463,0,82.7558218112391,0,0,0,0,0,131971.068792344,2935897817.32749
2029-03-31,2751816.29521529,914673.720121003,72513.5874914421,0,39161.0946738448,160809.074272499,14860.9287316444,280516.311046091,0,83.5293024966358,0,0,0,0,0,128238.479085509,2922794501.2903
2029-04-30,2746375.54857228,913187.733562406,72371.1396112733,0,39083.5187909235,142162.025738502,14848.8166874832,281911.220437532,0,82.6415139516336,0,0,0,0,0,129453.581122139,2909316979.95093
2029-05-31,2736909.72466084,910259.917824636,72252.853647906,0,39007.2000726688,100623.948443102,14724.324621162,283235.525257594,0,81.7636133224303,0,0,0,0,0,132670.383737865,2890945478.64323
2029-06-30,2729460.14591768,909109.458920591,72736.115128822,0,38939.2081458418,102446.350889172,14731.3821723639,284512.231663284,0,80.8954848981749,0,0,0,0,0,133668.012352548,2874534357.10954
2029-07-31,2739524.58310483,912707.946778381,73239.2178476408,0,38873.1950076995,270668.412834375,14821.3719820787,286170.993807799,0,80.0370143878716,0,0,0,0,0,124614.562944796,2868089113.27642
2029-08-31,2740153.6592306,915346.733417986,73389.8245359163,0,38796.8010167227,159641.516827369,14814.383703739,287824.491553689,0,79.9621043141832,0,0,0,0,0,132977.630886612,2855680467.7652
2029-09-30,2740809.45597033,918570.091423997,71401.1018579219,0,38669.5615273204,182501.056414703,14960.533839574,289209.68471114,0,79.616376628525,0,0,0,0,0,132275.949848051,2842119971.93864
2029-10-31,2744084.28349296,921554.620156274,71617.7996237477,0,38596.9165314987,189852.234072058,14974.9287817761,290871.038318094,0,78.7799428106619,0,0,0,0,0,133061.532262156,2831533772.99426
2029-11-30,2741046.22294051,928048.147001108,69963.4484586056,0,38511.8753744202,180751.472212599,14977.3499570692,291547.502947357,0,77.9527330304353,0,0,0,0,0,133868.853473542,2819308946.6325
2029-12-31,2742209.31534575,931055.244749302,70839.1396939197,0,38443.8268421867,181565.370086314,15036.7784317636,293298.143773585,0,77.1346401717105,0,0,0,0,0,134410.156997552,2808173504.59968
2030-01-31,2748804.77550896,937482.210344994,71234.7481438614,0,38381.6235572091,210524.134006602,14988.1402806113,295056.168765117,0,77.2880476308497,0,0,0,0,0,134213.289949659,2799566016.58317
2030-02-28,2737352.27316369,935045.089114539,70918.9414609924,0,38300.0993274426,73302.357575561,14901.9169905241,296441.129432383,0,76.4794808460738,0,0,0,0,0,143851.958492196,2781572100.23998
2030-03-31,2735677.27159404,936886.820625355,70634.9136618609,0,38218.7535082489,153046.938498989,14818.1022155653,298054.335701022,0,77.2206506200698,0,0,0,0,0,139452.091005896,2768559217.79413
2030-04-30,2730382.43959958,935390.015710979,70557.2152523099,0,38152.7687340079,137529.195726535,14803.0357035452,299579.315832305,0,76.4204863303704,0,0,0,0,0,140489.898809389,2755818159.16359
2030-05-31,2720786.24857824,932197.458949396,70439.78369639,0,38087.351737014,95199.6883054449,14677.5074969531,301019.129908116,0,75.6290199408893,0,0,0,0,0,144063.31804115,2738376824.41706
2030-06-30,2706901.1174867,930987.397413857,66458.8258229016,0,38008.2476491792,96207.3496348534,14687.7572275295,302382.755699534,0,74.8461519387264,0,0,0,0,0,144660.909698482,2719133122.24597
2030-07-31,2717269.70670624,934813.284985274,67191.3059398238,0,37948.1999030974,260575.80965145,14779.4436960587,304145.934207057,0,74.0717840073227,0,0,0,0,0,134200.462595158,2713152509.80031
2030-08-31,2716903.67661979,937659.286066369,67705.8155164748,0,37862.6107796875,152872.016887226,14772.0199780916,305390.64961401,0,74.0353166699787,0,0,0,0,0,143348.409834877,2701258628.58967
2030-09-30,2719397.99912839,940847.657485361,67947.4230558345,0,37744.8248420036,172398.343449123,14920.6695733537,306564.737243724,0,73.7433486183177,0,0,0,0,0,142640.658707796,2689958992.96774
2030-10-31,2707272.14083037,944011.414937608,68395.9629393629,0,37660.7889111322,179184.388879739,14823.7575316047,303114.284260762,0,72.988526780449,0,0,0,0,0,142262.182304745,2678818913.34624
2030-11-30,2712708.7947211,950758.151683906,69275.4732407296,0,37613.1291219547,178936.911274763,14827.1833104627,304771.955043607,0,72.2418249168742,0,0,0,0,0,142846.802022165,2669571796.95719
2030-12-31,2714467.37338913,953819.953846495,70292.8445295223,0,37566.9521966828,172467.996615469,14889.7940439595,306566.73642421,0,71.5031508661356,0,0,0,0,0,143965.189699637,2659083742.49159
2031-01-31,2721476.48129827,960619.441831868,70766.7560226791,0,37522.277681743,198875.964944165,14842.1374987642,308459.930960058,0,71.6392807045109,0,0,0,0,0,143712.062835878,2650996583.58811
2031-02-28,2710327.67379138,958102.75967488,70494.6743448058,0,37478.9819579771,67385.6373522195,14755.7753358755,310066.509973282,0,70.9092727940529,0,0,0,0,0,154050.702233835,2633987645.76183
2031-03-31,2709468.27441023,959835.891283107,70796.479668251,0,37405.044099322,142117.136022667,14672.6520521142,311789.691421258,0,71.6213434826938,0,0,0,0,0,149396.704011443,2622265539.57857
2031-04-30,2701726.4184225,958310.138571441,70782.4958243222,0,37314.3198709566,121058.652697191,14655.6064267664,312394.383350617,0,70.8989811793408,0,0,0,0,0,150664.465444669,2609719712.6428
2031-05-31,2689413.1626899,952675.514888739,70746.5789011809,0,37161.9638068736,89424.1307238212,14344.8869860619,313593.094537501,0,70.1842707536792,0,0,0,0,0,153613.197501055,2590344090.71673
2031-06-30,2680054.63792213,951143.456105781,69625.7405078906,0,37080.3548403593,90264.2534149043,14253.0455672994,315024.185233067,0,69.4771267315917,0,0,0,0,0,154420.097620476,2575027650.97999
2031-07-31,2687970.99885808,955101.253456803,70453.6670511078,0,36992.8506777614,249231.57153523,14349.5704299268,315357.688309099,0,68.7774646445015,0,0,0,0,0,142569.676639192,2568557347.2934
2031-08-31,2689645.9088437,957783.360837122,71034.6630490115,0,36919.9538120618,145868.635997826,14346.019421092,317151.960030054,0,68.7745176674655,0,0,0,0,0,152568.470519858,2557678822.5095
2031-09-30,2694031.21995351,961034.388943394,71319.5263320043,0,36849.7755573713,162170.278755766,14500.3734503928,318913.41579824,0,68.5299336627014,0,0,0,0,0,151963.169157506,2547435854.35391
2031-10-31,2690959.54204543,964188.030531161,71830.9226657225,0,36714.683092508,169370.822610201,14513.1543279492,318737.917918269,0,67.8476686679829,0,0,0,0,0,152064.413721783,2537259486.3427
2031-11-30,2696393.75952061,971229.484106511,72812.3385431545,0,36656.7723346079,169117.912220612,14518.7831773605,320529.596152435,0,67.1725519248987,0,0,0,0,0,152514.902712098,2528534627.292
2031-12-31,2694412.97631533,974283.141307492,73561.5980470918,0,36527.0194608552,162349.064186294,14450.8789989434,321257.772396641,0,66.5045042464365,0,0,0,0,0,153407.252995243,2517657500.68538
2032-01-31,2698784.65351455,981210.200196521,73567.7185521621,0,36410.825602507,187386.430895809,14405.8318295412,322463.492571849,0,66.6268310116061,0,0,0,0,0,152826.76948776,2508951130.22885
2032-02-29,2687516.38220498,978598.944431863,73313.8215984841,0,36345.7916774305,61665.2621205603,14320.9125959052,324118.353613856,0,65.9666747212336,0,0,0,0,0,163719.14971818,2492784892.83979
2032-03-31,2685660.03821779,980813.461283088,73754.2832577764,0,36257.7561956044,134844.583260402,14242.5626570833,325015.004305149,0,66.6527107407479,0,0,0,0,0,158346.554025582,2481337220.50309
2032-04-30,2678228.57688618,979115.308331053,73790.3876156882,0,36169.7229286448,124213.091973073,13893.2909485335,326281.588714052,0,65.9995622378212,0,0,0,0,0,158815.966205873,2469750483.19249
2032-05-31,2668064.54649818,975539.872487552,73773.5610555368,0,36083.0125090416,83602.7476381716,13773.9871938689,327512.477788558,0,65.3531446523831,0,0,0,0,0,162837.083676578,2453740410.89403
2032-06-30,2659756.07244342,973763.108439836,73550.9196107113,0,36021.2063287369,83900.8754023399,13782.5667402887,329070.638381716,0,64.7133846854938,0,0,0,0,0,163659.512841747,2439627458.12383
2032-07-31,2669601.67244739,977939.789639716,74490.5267666424,0,35941.9403631757,237222.036945461,13884.8707787324,330575.489694328,0,64.0802098809662,0,0,0,0,0,150887.309621096,2434130847.70022
2032-08-31,2666954.82157207,979254.214288931,73655.8337443682,0,35864.0680893876,138707.065807449,13885.7330258065,332425.800753763,0,64.1066766066146,0,0,0,0,0,161150.365036079,2422114167.92132
2032-09-30,2670036.58755913,982872.216984799,73985.1852080174,0,35768.2923770502,151796.670801507,14046.1685179236,333534.138075478,0,63.9040271682492,0,0,0,0,0,160456.241750536,2411870904.4485
2032-10-31,2668342.68916607,986137.675538673,74541.3320874459,0,35636.7455760375,159972.071007122,14059.9837061664,333822.360872383,0,63.2863971562199,0,0,0,0,0,160492.39605185,2402464984.37467
2032-11-30,2669689.30273751,992568.132409957,75671.776794154,0,35501.6297836247,155757.85841046,14070.2539035263,334591.28497826,0,62.6750587065182,0,0,0,0,0,160878.303449179,2393082617.92021
2032-12-31,2667102.29676578,995299.97235399,75289.260101981,0,35399.060452296,153224.221174119,14125.637470973,335471.872104854,0,62.0699438956963,0,0,0,0,0,161364.761428368,2381626479.8775
2033-01-31,2671415.46319385,1002449.49440041,75806.7562209989,0,35288.6513808322,174883.270524076,14083.1753604814,336273.146365313,0,62.1814381811632,0,0,0,0,0,160819.857742515,2373553557.1487
2033-02-28,2659984.32072513,999839.459569951,75489.5197938376,0,35233.8301396651,55838.6076247157,13999.9832015059,338036.361914022,0,61.583516848367,0,0,0,0,0,172057.132883662,2358246547.10279
2033-03-31,2659924.86974445,1001894.19095105,76038.8619986912,0,35204.3714744702,126506.064578191,13924.3350601498,339869.419403241,0,62.2464541139143,0,0,0,0,0,166336.161605952,2347844368.25405
2033-04-30,2655172.13801559,1000262.18805335,76099.1786639579,0,35183.719508164,121048.41405298,13895.6109929087,341597.600215348,0,61.6550073671265,0,0,0,0,0,166499.836082488,2337046543.24413
2033-05-31,2640872.26725458,996536.731908377,76108.2078933486,0,35078.3244162623,77873.9727913223,13774.772325395,340682.360126935,0,61.0694792837311,0,0,0,0,0,170758.841721828,2321009661.06486
2033-06-30,2631463.17599118,994886.879427676,75908.3730449713,0,35028.9303479924,77697.3621963989,13784.5208317407,341771.711558709,0,60.4898071298192,0,0,0,0,0,171468.004090822,2307449805.10378
2033-07-31,2636419.67836238,997294.932036453,76963.4583683959,0,34914.0438650364,224450.171628991,13887.5073816752,341973.155748024,0,59.915928875449,0,0,0,0,0,157418.695965514,2300761523.38413
2033-08-31,2638172.96596351,999690.015911378,77332.3042791938,0,34878.6303751264,130626.452677631,13887.8268109514,343984.413267242,0,59.9684093070227,0,0,0,0,0,168473.69863702,2290988636.51797
2033-09-30,2640615.82093517,1003525.40859013,77188.227631464,0,34827.0362991724,140957.967807452,14048.0361886275,345064.709461573,0,59.80305022689,0,0,0,0,0,167790.126125958,2281012293.01266
2033-10-31,2642649.55259689,1006947.65014406,77705.2762847003,0,34814.0946019965,150189.875185657,14061.4099618177,347046.833653956,0,59.2431229866222,0,0,0,0,0,167891.011742018,2272726985.30511
2033-11-30,2647185.47181412,1013178.4227092,78961.6253045249,0,34776.5268546383,142663.615019908,14070.5919254734,349036.031800271,0,58.6887306875865,0,0,0,0,0,168791.909443353,2264899278.87533
2033-12-31,2643352.39659615,1015156.55496255,78295.7724714245,0,34709.8908194027,143469.63250411,13916.5937991455,350224.609781089,0,58.1398151901239,0,0,0,0,0,168833.113349991,2254081619.43507
2034-01-31,2647968.13476797,1022430.75663684,78429.157635366,0,34633.2670514059,162158.421974483,13876.3637592442,351167.981675499,0,58.2430309417975,0,0,0,0,0,168417.097278199,2246181511.92705
2034-02-28,2636875.69860655,1019726.49905822,78093.5971787031,0,34633.7111241823,50080.2043395175,13794.5594523727,353080.138533851,0,57.7006804770305,0,0,0,0,0,179896.033136592,2231650338.56457
2034-03-31,2634928.26003805,1022029.36861564,76913.8256625556,0,34603.0495600266,117247.169483069,13720.7447127197,354273.629156069,0,58.3433463906025,0,0,0,0,0,173734.859303193,2219186068.57829
2034-04-30,2627131.54790769,1020344.51356153,76146.1537296625,0,34534.4731300552,114391.959089398,13685.2711380089,355175.758901224,0,57.8070299110828,0,0,0,0,0,173321.046342053,2207710082.68531
2034-05-31,2612393.97663547,1016598.56789777,76194.1959408739,0,34514.2396755341,72264.8567858402,13565.5587775656,355122.045419099,0,57.2759144036378,0,0,0,0,0,177712.801338263,2191341134.80512
2034-06-30,2598386.27970248,1012197.20235874,75871.049733372,0,34479.5556160915,71024.2914673797,13578.8431282157,356589.000867169,0,56.7499463066453,0,0,0,0,0,178075.818791363,2177431563.69638
2034-07-31,2609145.14101725,1016717.60378309,77069.806671824,0,34486.9778366408,210906.288985299,13685.6259943966,358643.238344282,0,56.2290726442444,0,0,0,0,0,163757.012683158,2172774878.2197
2034-08-31,2610415.02025783,1018954.77317407,77525.6865060094,0,34440.6934547986,122181.606548772,13687.098877268,360440.649814187,0,56.3047825417732,0,0,0,0,0,175074.648853388,2163366520.98529
2034-09-30,2615143.81915116,1023057.70312985,77866.3521616145,0,34442.9081392492,129544.813202834,13849.3546622622,362531.457096216,0,56.1694658682117,0,0,0,0,0,174680.774244652,2154675483.83886
2034-10-31,2617451.25380447,1026636.94484558,78446.5491909212,0,34454.0034825497,140044.408486547,13863.9983075213,364629.818131141,0,55.6557948187888,0,0,0,0,0,174519.780604911,2146906946.72923
2034-11-30,2620486.61092971,1033691.65192195,79614.846497762,0,34418.7603074996,129329.375356873,13873.7187910903,365329.918086916,0,55.147074430485,0,0,0,0,0,175625.423521267,2138655200.9735
2034-12-31,2608132.18758396,1036624.16557797,78939.1702305208,0,34285.239916418,132954.442967997,13740.9857031785,360642.331916729,0,54.6432540551721,0,0,0,0,0,174373.095428117,2125645820.63242
2035-01-31,2606387.13738732,1044086.08064519,79079.2064005389,0,34158.6519886399,149036.483529819,13481.832186751,358514.971974277,0,54.7352755200141,0,0,0,0,0,173425.333675513,2116585160.65825
2035-02-28,2591764.21885717,1040523.42033899,78717.3763917589,0,34094.1492341443,44174.1221397965,13395.9901639394,358729.155328014,0,54.234327576057,0,0,0,0,0,184654.78301303,2101830519.96779
2035-03-31,2589062.54580753,1042567.77053349,79091.1119912111,0,33946.9471501052,107863.640654287,13325.0830144241,359097.306486644,0,54.8512796059868,0,0,0,0,0,178146.301027139,2092385722.28665
2035-04-30,2584556.22694153,1040519.23511404,79074.9936380134,0,33814.2744045911,107909.846300372,13291.8180745389,360910.750061062,0,54.3500995954126,0,0,0,0,0,177595.068194994,2082731554.98623
2035-05-31,2573721.95085724,1036093.63180257,79183.0504321623,0,33651.9067763129,66950.8581766167,13174.234221553,362171.308115626,0,53.8537448027554,0,0,0,0,0,182544.491827619,2069021359.88157
2035-06-30,2561501.65281108,1033628.38713651,78997.1236379902,0,33465.9995256485,65259.212728446,13194.8119345779,361425.450139973,0,53.3621659188741,0,0,0,0,0,183085.325935526,2055860951.45721
2035-07-31,2567623.76256043,1037014.36093456,80329.1247772574,0,33292.4817051826,196433.243241849,13300.0979587702,361812.609872199,0,52.8753141699415,0,0,0,0,0,167994.794146328,2050692577.24314
2035-08-31,2567027.40483508,1039807.35639448,80876.3100200317,0,33121.5494478053,113526.549676124,13304.6842939178,362594.232730922,0,52.9569612357637,0,0,0,0,0,179245.83524181,2041373418.12619
2035-09-30,2569649.45439799,1042903.53763874,81293.0250784383,0,32954.2254406415,117962.241728536,13469.0876348425,363802.343785128,0,52.8373459490426,0,0,0,0,0,178902.703450511,2032507005.02053
2035-10-31,2564650.6677739,1046209.76856654,81926.1564261537,0,32770.6558483811,129158.430104748,13460.0600110953,360904.121857109,0,52.3569836931521,0,0,0,0,0,177819.533443124,2023937750.19158
2035-11-30,2567240.13672312,1052406.11296838,82326.3474683563,0,32603.9718340676,116083.619394824,13471.5304151575,362616.63786067,0,51.8812181901226,0,0,0,0,0,179206.03856748,2016036015.20794
2035-12-31,2563664.3220532,1054465.43243113,83049.191736026,0,32397.8139337622,123199.17607548,13500.8025011982,363001.443528758,0,51.4100027742656,0,0,0,0,0,178195.567663265,2006992067.78282
2036-01-31,2562321.89567521,1061615.70959248,83574.7107973342,0,32199.6657033727,135707.005411412,13441.4536646717,360598.266642953,0,51.4838361818139,0,0,0,0,0,177486.229516134,1998963264.43792
